kind,etag,id,channel_id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.channelTitle,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,snippet.defaultAudioLanguage,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,snippet.tags,snippet.defaultLanguage
youtube#video,Xd84pJCokrMs_aX_dMdnffG00Gg,RkZcdAgB308,UCgx_iANJu2vdqaVldHn94vg,2025-01-02T21:57:38Z,UCgx_iANJu2vdqaVldHn94vg,"If you Want to IMPROVE at Piano, AVOID these things","In this video, I share some HONEST Advice for beginner musicians and explain what I'd have done differently if I were to start all over again...

If you want to see more content like this make sure to drop a like and consider subscribing it would be greatly appreciated! Thank you for the support :)",https://i.ytimg.com/vi/RkZcdAgB308/default.jpg,120,90,https://i.ytimg.com/vi/RkZcdAgB308/mqdefault.jpg,320,180,https://i.ytimg.com/vi/RkZcdAgB308/hqdefault.jpg,480,360,https://i.ytimg.com/vi/RkZcdAgB308/sddefault.jpg,640,480,https://i.ytimg.com/vi/RkZcdAgB308/maxresdefault.jpg,1280.0,720.0,TDunc Piano,10,none,"If you Want to IMPROVE at Piano, AVOID these things","In this video, I share some HONEST Advice for beginner musicians and explain what I'd have done differently if I were to start all over again...

If you want to see more content like this make sure to drop a like and consider subscribing it would be greatly appreciated! Thank you for the support :)",en-GB,1253,78,0,22,"['tdunc piano', 'piano', 'piano cover', 'brutally honest advice', 'beginner', 'musicians', 'beginner musician', 'tips', 'advice for beginners', 'self taught', 'avoid these things', 'things to avoid as beginner pianist', 'stop wasting time', 'procrastination']",
youtube#video,-cpovyRR3QI0bAmCkuWOzakPpYc,Do0waKFQbik,UCgx_iANJu2vdqaVldHn94vg,2025-01-01T00:55:57Z,UCgx_iANJu2vdqaVldHn94vg,Working on a BIG PROJECT // Symphony Orchestra // The Tigerstone,"Doing some composition on musecore for symphony orchestra called ""The Tigerstone."" Chill composition, I can answer any questions :)",https://i.ytimg.com/vi/Do0waKFQbik/default.jpg,120,90,https://i.ytimg.com/vi/Do0waKFQbik/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Do0waKFQbik/hqdefault.jpg,480,360,https://i.ytimg.com/vi/Do0waKFQbik/sddefault.jpg,640,480,https://i.ytimg.com/vi/Do0waKFQbik/maxresdefault.jpg,1280.0,720.0,TDunc Piano,10,none,Working on a BIG PROJECT // Symphony Orchestra // The Tigerstone,"Doing some composition on musecore for symphony orchestra called ""The Tigerstone."" Chill composition, I can answer any questions :)",en-US,94,9,0,2,,
youtube#video,KUkTIh7x5r9Ufgl4QOd9MRRVXeY,E8qfPaVN-SU,UCgx_iANJu2vdqaVldHn94vg,2024-12-25T18:03:35Z,UCgx_iANJu2vdqaVldHn94vg,Ranking ANIMENZ Covers from EASIEST to HARDEST (FULL ANALYSIS),"In this video, I review some of ANIMENZ's piano covers and give my thoughts and best ways to go about learning them yourself!

Final Ranking: Snow Halation (SS+/DIVINE), 2000 or 20000 (HARD), Vogel Im Kafig (Medium until FINALE...), Merry-go-round of Life (High HARD).

FULL COVERS @Animenzzz :
Snow Halation: https://www.youtube.com/watch?v=Z4KmL4KI0cQ
Vogel Im Kafig: https://www.youtube.com/watch?v=cmzZLmQb3xs
Howl's moving castle: https://www.youtube.com/watch?v=lB4PRX737-0
To You 2000 or 20000 years from now: https://www.youtube.com/watch?v=IrfacMPu8Uk

FULL RANKING PLAYLIST: https://www.youtube.com/watch?v=gaZ0fGWlhLA&list=PLczGcswI9wjhE6M0DpBOvj_bdAYLUJr1A

If you want to see more content like this make sure to drop a like and consider subscribing it would be greatly appreciated! Thank you for the support :)

Timestamps:
0:00 Intro
0:35 Snow Halation
2:28 Vogel Im Kafig
4:52 Howl's Moving Castle
6:56 To You 2000 or 20000 years from now...

#animenz #ranking #tierlist",https://i.ytimg.com/vi/E8qfPaVN-SU/default.jpg,120,90,https://i.ytimg.com/vi/E8qfPaVN-SU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/E8qfPaVN-SU/hqdefault.jpg,480,360,https://i.ytimg.com/vi/E8qfPaVN-SU/sddefault.jpg,640,480,https://i.ytimg.com/vi/E8qfPaVN-SU/maxresdefault.jpg,1280.0,720.0,TDunc Piano,10,none,Ranking ANIMENZ Covers from EASIEST to HARDEST (FULL ANALYSIS),"In this video, I review some of ANIMENZ's piano covers and give my thoughts and best ways to go about learning them yourself!

Final Ranking: Snow Halation (SS+/DIVINE), 2000 or 20000 (HARD), Vogel Im Kafig (Medium until FINALE...), Merry-go-round of Life (High HARD).

FULL COVERS @Animenzzz :
Snow Halation: https://www.youtube.com/watch?v=Z4KmL4KI0cQ
Vogel Im Kafig: https://www.youtube.com/watch?v=cmzZLmQb3xs
Howl's moving castle: https://www.youtube.com/watch?v=lB4PRX737-0
To You 2000 or 20000 years from now: https://www.youtube.com/watch?v=IrfacMPu8Uk

FULL RANKING PLAYLIST: https://www.youtube.com/watch?v=gaZ0fGWlhLA&list=PLczGcswI9wjhE6M0DpBOvj_bdAYLUJr1A

If you want to see more content like this make sure to drop a like and consider subscribing it would be greatly appreciated! Thank you for the support :)

Timestamps:
0:00 Intro
0:35 Snow Halation
2:28 Vogel Im Kafig
4:52 Howl's Moving Castle
6:56 To You 2000 or 20000 years from now...

#animenz #ranking #tierlist",en-GB,2620,100,0,42,"['tdunc piano', 'piano', 'piano cover', 'tier list', 'tier', 'ranking', 'piano covers', 'hardest piano covers', 'insane', 'animenz', 'animenz piano covers', 'animenz tier list', 'tdunc', 'tduncs', 'animenz unravel']",
youtube#video,nicuvIKV6yJ1iQ1_1HrHQ1N6ZoA,gaZ0fGWlhLA,UCgx_iANJu2vdqaVldHn94vg,2024-12-10T06:34:29Z,UCgx_iANJu2vdqaVldHn94vg,Ranking ANIMENZ Covers from EASIEST to HARDEST (Pt.2),"In this video, I review some of ANIMENZ's piano covers and give my thoughts and best ways to go about learning them yourself!

Ranking: Colors (DIVINE), Unravel (SS+ TIER HIGH), My Dearest (High GOD LEVEL/SS), BIOS (LOW GOD LEVEL).

If you want to see more content like this make sure to drop a like and consider subscribing it would be greatly appreciated! Thank you for the support :)

Timestamps:
0:00 Intro
0:18 My Dearest
2:06 COLORS
3:26 Unravel
5:02 BIOS",https://i.ytimg.com/vi/gaZ0fGWlhLA/default.jpg,120,90,https://i.ytimg.com/vi/gaZ0fGWlhLA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/gaZ0fGWlhLA/hqdefault.jpg,480,360,https://i.ytimg.com/vi/gaZ0fGWlhLA/sddefault.jpg,640,480,https://i.ytimg.com/vi/gaZ0fGWlhLA/maxresdefault.jpg,1280.0,720.0,TDunc Piano,10,none,Ranking ANIMENZ Covers from EASIEST to HARDEST (Pt.2),"In this video, I review some of ANIMENZ's piano covers and give my thoughts and best ways to go about learning them yourself!

Ranking: Colors (DIVINE), Unravel (SS+ TIER HIGH), My Dearest (High GOD LEVEL/SS), BIOS (LOW GOD LEVEL).

If you want to see more content like this make sure to drop a like and consider subscribing it would be greatly appreciated! Thank you for the support :)

Timestamps:
0:00 Intro
0:18 My Dearest
2:06 COLORS
3:26 Unravel
5:02 BIOS",en-GB,2933,135,0,39,"['tdunc piano', 'piano', 'piano cover', 'tier list', 'tier', 'ranking', 'piano covers', 'hardest piano covers', 'insane', 'animenz', 'animenz piano covers', 'animenz tier list']",
youtube#video,JygQ0iMTAFF0a-AoYOBC5eUnN8o,046l1bJAv-A,UCgx_iANJu2vdqaVldHn94vg,2024-12-03T19:34:14Z,UCgx_iANJu2vdqaVldHn94vg,Ranking ANIMENZ Covers from EASIEST to HARDEST...,"In this video, I review some of ANIMENZ's piano covers and give my thoughts and best ways to go about learning them yourself!

Ranking: SPECIALZ (God level), Idol (SS+), Cruel Angel's Thesis (God, abv SPECIALZ), Hange's Final Theme (Hard Tier)


If you want to see more content like this make sure to drop a like and consider subscribing it would be greatly appreciated! Thank you for the support :)",https://i.ytimg.com/vi/046l1bJAv-A/default.jpg,120,90,https://i.ytimg.com/vi/046l1bJAv-A/mqdefault.jpg,320,180,https://i.ytimg.com/vi/046l1bJAv-A/hqdefault.jpg,480,360,https://i.ytimg.com/vi/046l1bJAv-A/sddefault.jpg,640,480,https://i.ytimg.com/vi/046l1bJAv-A/maxresdefault.jpg,1280.0,720.0,TDunc Piano,10,none,Ranking ANIMENZ Covers from EASIEST to HARDEST...,"In this video, I review some of ANIMENZ's piano covers and give my thoughts and best ways to go about learning them yourself!

Ranking: SPECIALZ (God level), Idol (SS+), Cruel Angel's Thesis (God, abv SPECIALZ), Hange's Final Theme (Hard Tier)


If you want to see more content like this make sure to drop a like and consider subscribing it would be greatly appreciated! Thank you for the support :)",en-GB,6681,261,0,60,"['tdunc piano', 'piano', 'piano cover', 'tier list', 'tier', 'ranking', 'piano covers', 'hardest piano covers', 'insane', 'animenz', 'animenz piano covers', 'animenz tier list']",
youtube#video,gSqH4DbOZ9Yj-BmDhDxhxWi2weg,_0OP8BdekDs,UCgx_iANJu2vdqaVldHn94vg,2024-11-19T20:23:55Z,UCgx_iANJu2vdqaVldHn94vg,I Ranked EVERY Patrik Pietschmann Cover from EASIEST to HARDEST,"This is the COMPLETE video tier list ranking  Patrik Pietschmann covers from EASIEST to HARDEST!!! 
If you want to see more content like this make sure to drop a like and consider subscribing it would be greatly appreciated! Let me know if you want another tier list!! Thank you for the support as always :)

Timestamps:
0:00 Intro
0:13 Blackheart
0:42 HTTYD
1:08 Flight of the Silverbird
1:44 Oogway Ascends
2:10 Victory
3:00 Overwatch
4:10 POTC
5:02 Immaterial
5:36 LOTR
6:33 STAR WARS
7:05 Time (Inception)
7:40 Jurassic Park
8:23 Harry Potter
9:02 Echoes from the Past
9:53 Up is Down (POTC)
10:29 Starsky
11:01 Misty Mountains
11:40 Dune I
12:17 Dune II
13:00 Vogel im Kafig
13:48 A Window to the Past
14:25 Duel of Fates
15:00 Let it Go (Frozen)
15:43 Interstellar
16:22 Beautiful Lie
16:55 Journey of Life
17:48 Arrival of the Birds
18:15 Oppenheimer
19:15 This Land (Lionking)
19:55 Chronicles of Narnia
20:29 One Day (POTC)
21:11 The Dark Knight
21:48 Lily's Theme
22:23 Schindler's List
23:02 Avatar (Main Theme)
23:38 Sadness and Sorrow
24:16 Lost but Won
25:03 Oblivion
25:53 Now we are Free (Gladiator)
26:30 My Name is Lincoln
27:05 Toss a Coin to your Witcher
27:43 Avatar (Last Airbender)
28:26 Heart of Courage
29:04 Requiem for a Dream
29:44 Avenger's
30:44 James Bond
31:31 Black Panther
32:07 Across the Stars
33:03 Losing Myself
34:16 Spirit (Stallion of the Cimarron)
35:10 The Last Samurai
35:58 Maestro
36:51 The Force Theme
37:41 The Mandalorian
38:50 On the Other Side of the World
39:45 Light of the Seven
40:38 Rains of Castamere
41:42 Anni's Ballad
42:34 Dragonborn (SKYRIM)
43:19 Raider's March (Indiana Jones)
44:25 Mission Impossible
45:05 Braveheart
45:51 Titanic (Heart will go On)
46:49 Planet Earth II
47:36 Man of Steel
48:07 Children (Robert Miles)
48:58 A New Horizon
50:05 Davy Jones (POTC)
50:59 Cantina Band (STAR WARS)
51:58 Arrival to Earth
52:34 Spiderman Vs Electro
53:15 Imitation Game
54:00 Carol of the Bells
54:34 Dystopia
55:41 Guren no Yumiya
57:00 MICROCHIP
58:25 X-Men Firstclass
59:03 Zooster's Breakout
1:00:12 Davinci Code
1:00:56 Wonderwoman
1:01:51 Westworld
1:03:09 Tetris Theme
1:04:36 BINARY
1:06:54 Empire of Angels
1:09:23 TOP GUN
1:10:40 Battle of Heroes
1:12:14 His Dark Materials
1:14:15 TENET
1:15:46 No Time to Die
1:16:54 IMPERIAL MARCH (SW)

Link to playlist:
https://www.youtube.com/watch?v=O5HUuqU5LS4&list=PLczGcswI9wjgGfqRDhliL1z8uLZtnbbw8

Patreon: https://www.patreon.com/TDuncPiano
TikTok: tduncpiano

#tierlist #patrikpietschmann #piano",https://i.ytimg.com/vi/_0OP8BdekDs/default.jpg,120,90,https://i.ytimg.com/vi/_0OP8BdekDs/mqdefault.jpg,320,180,https://i.ytimg.com/vi/_0OP8BdekDs/hqdefault.jpg,480,360,https://i.ytimg.com/vi/_0OP8BdekDs/sddefault.jpg,640,480,https://i.ytimg.com/vi/_0OP8BdekDs/maxresdefault.jpg,1280.0,720.0,TDunc Piano,10,none,I Ranked EVERY Patrik Pietschmann Cover from EASIEST to HARDEST,"This is the COMPLETE video tier list ranking  Patrik Pietschmann covers from EASIEST to HARDEST!!! 
If you want to see more content like this make sure to drop a like and consider subscribing it would be greatly appreciated! Let me know if you want another tier list!! Thank you for the support as always :)

Timestamps:
0:00 Intro
0:13 Blackheart
0:42 HTTYD
1:08 Flight of the Silverbird
1:44 Oogway Ascends
2:10 Victory
3:00 Overwatch
4:10 POTC
5:02 Immaterial
5:36 LOTR
6:33 STAR WARS
7:05 Time (Inception)
7:40 Jurassic Park
8:23 Harry Potter
9:02 Echoes from the Past
9:53 Up is Down (POTC)
10:29 Starsky
11:01 Misty Mountains
11:40 Dune I
12:17 Dune II
13:00 Vogel im Kafig
13:48 A Window to the Past
14:25 Duel of Fates
15:00 Let it Go (Frozen)
15:43 Interstellar
16:22 Beautiful Lie
16:55 Journey of Life
17:48 Arrival of the Birds
18:15 Oppenheimer
19:15 This Land (Lionking)
19:55 Chronicles of Narnia
20:29 One Day (POTC)
21:11 The Dark Knight
21:48 Lily's Theme
22:23 Schindler's List
23:02 Avatar (Main Theme)
23:38 Sadness and Sorrow
24:16 Lost but Won
25:03 Oblivion
25:53 Now we are Free (Gladiator)
26:30 My Name is Lincoln
27:05 Toss a Coin to your Witcher
27:43 Avatar (Last Airbender)
28:26 Heart of Courage
29:04 Requiem for a Dream
29:44 Avenger's
30:44 James Bond
31:31 Black Panther
32:07 Across the Stars
33:03 Losing Myself
34:16 Spirit (Stallion of the Cimarron)
35:10 The Last Samurai
35:58 Maestro
36:51 The Force Theme
37:41 The Mandalorian
38:50 On the Other Side of the World
39:45 Light of the Seven
40:38 Rains of Castamere
41:42 Anni's Ballad
42:34 Dragonborn (SKYRIM)
43:19 Raider's March (Indiana Jones)
44:25 Mission Impossible
45:05 Braveheart
45:51 Titanic (Heart will go On)
46:49 Planet Earth II
47:36 Man of Steel
48:07 Children (Robert Miles)
48:58 A New Horizon
50:05 Davy Jones (POTC)
50:59 Cantina Band (STAR WARS)
51:58 Arrival to Earth
52:34 Spiderman Vs Electro
53:15 Imitation Game
54:00 Carol of the Bells
54:34 Dystopia
55:41 Guren no Yumiya
57:00 MICROCHIP
58:25 X-Men Firstclass
59:03 Zooster's Breakout
1:00:12 Davinci Code
1:00:56 Wonderwoman
1:01:51 Westworld
1:03:09 Tetris Theme
1:04:36 BINARY
1:06:54 Empire of Angels
1:09:23 TOP GUN
1:10:40 Battle of Heroes
1:12:14 His Dark Materials
1:14:15 TENET
1:15:46 No Time to Die
1:16:54 IMPERIAL MARCH (SW)

Link to playlist:
https://www.youtube.com/watch?v=O5HUuqU5LS4&list=PLczGcswI9wjgGfqRDhliL1z8uLZtnbbw8

Patreon: https://www.patreon.com/TDuncPiano
TikTok: tduncpiano

#tierlist #patrikpietschmann #piano",en-GB,2262,87,0,35,"['tdunc piano', 'piano', 'piano cover', 'tier list', 'tier', 'ranking', 'patrik pietschmann', 'pietschmann', 'patrik covers', 'piano covers', 'patrik pietschmann covers', 'hardest piano covers', 'insane', 'how is patrik pietschmann so good']",
youtube#video,1PbcDDAM7AbJblJC78EjghUiM_Y,LQnB8dnqQrY,UCgx_iANJu2vdqaVldHn94vg,2024-11-10T00:17:56Z,UCgx_iANJu2vdqaVldHn94vg,DAY 3 of Learning No Time to Die!! (INSANE) 😎🔥,,https://i.ytimg.com/vi/LQnB8dnqQrY/default.jpg,120,90,https://i.ytimg.com/vi/LQnB8dnqQrY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/LQnB8dnqQrY/hqdefault.jpg,480,360,https://i.ytimg.com/vi/LQnB8dnqQrY/sddefault.jpg,640,480,https://i.ytimg.com/vi/LQnB8dnqQrY/maxresdefault.jpg,1280.0,720.0,TDunc Piano,10,none,DAY 3 of Learning No Time to Die!! (INSANE) 😎🔥,,en-GB,896,38,0,3,,
youtube#video,kBV84kXXYI3E6MQxuNsbStzE9q4,OteCfw-LFzg,UCgx_iANJu2vdqaVldHn94vg,2024-11-09T21:14:38Z,UCgx_iANJu2vdqaVldHn94vg,I Attempted Patrik Pietschmann's NO TIME TO DIE Cover... (INSANE),"This is DAY 3 of learning ""No Time to Die"" by Billie Eilish and FINNEAS! This is the Patrik Pietschmann arrangement.

If you want to see more content like this make sure to drop a like and consider subscribing it would be greatly appreciated! Thank you for the support :)


#piano #007 #billieeilish",https://i.ytimg.com/vi/OteCfw-LFzg/default.jpg,120,90,https://i.ytimg.com/vi/OteCfw-LFzg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/OteCfw-LFzg/hqdefault.jpg,480,360,https://i.ytimg.com/vi/OteCfw-LFzg/sddefault.jpg,640,480,https://i.ytimg.com/vi/OteCfw-LFzg/maxresdefault.jpg,1280.0,720.0,TDunc Piano,10,none,I Attempted Patrik Pietschmann's NO TIME TO DIE Cover... (INSANE),"This is DAY 3 of learning ""No Time to Die"" by Billie Eilish and FINNEAS! This is the Patrik Pietschmann arrangement.

If you want to see more content like this make sure to drop a like and consider subscribing it would be greatly appreciated! Thank you for the support :)


#piano #007 #billieeilish",en-GB,953,47,0,10,"['tdunc piano', 'piano', 'piano cover', 'billie eilish', 'finneas', 'no time to die', '007', 'patrik pietschmann']",
youtube#video,Kd22wqVjN_RVLbkyZfwlEGX7J9w,mPA1g6I5FcY,UCgx_iANJu2vdqaVldHn94vg,2024-11-08T20:52:33Z,UCgx_iANJu2vdqaVldHn94vg,Day 2 of Learning NO time to Die! (EPIC),,https://i.ytimg.com/vi/mPA1g6I5FcY/default.jpg,120,90,https://i.ytimg.com/vi/mPA1g6I5FcY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/mPA1g6I5FcY/hqdefault.jpg,480,360,https://i.ytimg.com/vi/mPA1g6I5FcY/sddefault.jpg,640,480,https://i.ytimg.com/vi/mPA1g6I5FcY/maxresdefault.jpg,1280.0,720.0,TDunc Piano,10,none,Day 2 of Learning NO time to Die! (EPIC),,en-GB,680,29,0,3,,
youtube#video,321MIt0Kp66HdnLLXkzXxYWguLg,qHcWVzB8flM,UCgx_iANJu2vdqaVldHn94vg,2024-11-08T17:17:11Z,UCgx_iANJu2vdqaVldHn94vg,Learning Patrik Pietschmann's HARDEST Covers in 10 MINUTES (1/10/60),"This is a 1 Min, 10 Min, 1 Hour Piano challenge to learn ""No time to die"" by Billie Eilish arranged by @PatrikPietschmann .

I got this video idea from @heartofthekeys so make sure to go and check out her videos, she is a very good classical pianist!!

If you want to see more content like this make sure to drop a like and consider subscribing it would be greatly appreciated! Thank you for the support :)

Learning Pietschmann Covers in 10 MINUTES!
https://www.youtube.com/watch?v=MRMlteN_pS0


#piano #challenge",https://i.ytimg.com/vi/qHcWVzB8flM/default.jpg,120,90,https://i.ytimg.com/vi/qHcWVzB8flM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/qHcWVzB8flM/hqdefault.jpg,480,360,https://i.ytimg.com/vi/qHcWVzB8flM/sddefault.jpg,640,480,https://i.ytimg.com/vi/qHcWVzB8flM/maxresdefault.jpg,1280.0,720.0,TDunc Piano,10,none,Learning Patrik Pietschmann's HARDEST Covers in 10 MINUTES (1/10/60),"This is a 1 Min, 10 Min, 1 Hour Piano challenge to learn ""No time to die"" by Billie Eilish arranged by @PatrikPietschmann .

I got this video idea from @heartofthekeys so make sure to go and check out her videos, she is a very good classical pianist!!

If you want to see more content like this make sure to drop a like and consider subscribing it would be greatly appreciated! Thank you for the support :)

Learning Pietschmann Covers in 10 MINUTES!
https://www.youtube.com/watch?v=MRMlteN_pS0


#piano #challenge",en-GB,861,50,0,29,"['tdunc piano', 'piano', 'piano cover', '1min 10min 1hour challenge', 'challenge', 'challenge me', 'piano tutorial', 'annique', 'annique göttler', 'Piano challenge', 'no time to die', 'no time to die piano', 'patrik', 'pietschmann', 'patrik pietschmann challenge', 'billie', 'eilish', 'billie eilish', '007', 'james bond', 'heartofthekeys', 'heart of the keys', 'classical pianist']",
youtube#video,iZZVemtCVi5foSRGAaMxKEs-jkQ,0oRo1KcF77w,UCgx_iANJu2vdqaVldHn94vg,2024-11-03T11:43:15Z,UCgx_iANJu2vdqaVldHn94vg,Since when was NO TIME to DIE so EPIC!! 🔥😎 #notimetodie #billieeilish,,https://i.ytimg.com/vi/0oRo1KcF77w/default.jpg,120,90,https://i.ytimg.com/vi/0oRo1KcF77w/mqdefault.jpg,320,180,https://i.ytimg.com/vi/0oRo1KcF77w/hqdefault.jpg,480,360,https://i.ytimg.com/vi/0oRo1KcF77w/sddefault.jpg,640,480,https://i.ytimg.com/vi/0oRo1KcF77w/maxresdefault.jpg,1280.0,720.0,TDunc Piano,10,none,Since when was NO TIME to DIE so EPIC!! 🔥😎 #notimetodie #billieeilish,,en-GB,798,55,0,7,,
youtube#video,E0X6vyCFylscXD1-H6WZdnmI9oE,sYa3ozZTRj4,UCgx_iANJu2vdqaVldHn94vg,2024-11-02T11:00:59Z,UCgx_iANJu2vdqaVldHn94vg,Ranking Patrik Pietschmann's Covers from EASIEST to HARDEST (Part 10),"This is the 10th video tier list ranking a handful of Patrik Pietschmann covers from EASIEST to HARDEST!!! I am not sure how many more of these I will make, if you have any burning suggestions make sure to let me know and if there are enough of them I will make another video!

If you want to see more content like this make sure to drop a like and consider subscribing it would be greatly appreciated! Let me know if you want another tier list!! Thank you for the support as always :)

Link to previous videos playlist:
https://www.youtube.com/watch?v=O5HUuqU5LS4&list=PLczGcswI9wjgGfqRDhliL1z8uLZtnbbw8

Patreon: https://www.patreon.com/TDuncPiano
TikTok: tduncpiano

#tierlist #patrikpietschmann #piano",https://i.ytimg.com/vi/sYa3ozZTRj4/default.jpg,120,90,https://i.ytimg.com/vi/sYa3ozZTRj4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/sYa3ozZTRj4/hqdefault.jpg,480,360,https://i.ytimg.com/vi/sYa3ozZTRj4/sddefault.jpg,640,480,https://i.ytimg.com/vi/sYa3ozZTRj4/maxresdefault.jpg,1280.0,720.0,TDunc Piano,10,none,Ranking Patrik Pietschmann's Covers from EASIEST to HARDEST (Part 10),"This is the 10th video tier list ranking a handful of Patrik Pietschmann covers from EASIEST to HARDEST!!! I am not sure how many more of these I will make, if you have any burning suggestions make sure to let me know and if there are enough of them I will make another video!

If you want to see more content like this make sure to drop a like and consider subscribing it would be greatly appreciated! Let me know if you want another tier list!! Thank you for the support as always :)

Link to previous videos playlist:
https://www.youtube.com/watch?v=O5HUuqU5LS4&list=PLczGcswI9wjgGfqRDhliL1z8uLZtnbbw8

Patreon: https://www.patreon.com/TDuncPiano
TikTok: tduncpiano

#tierlist #patrikpietschmann #piano",en-GB,1446,72,0,19,"['tdunc piano', 'piano', 'piano cover', 'tier list', 'tier', 'ranking', 'patrik pietschmann', 'pietschmann', 'patrik covers', 'piano covers', 'patrik pietschmann covers', 'hardest piano covers', 'insane', 'how is patrik pietschmann so good']",
youtube#video,4ncN_e4SejqWQtHwot84CLYmGr8,kQrAmzxgE6w,UCgx_iANJu2vdqaVldHn94vg,2024-10-25T21:27:48Z,UCgx_iANJu2vdqaVldHn94vg,The MOST Beautiful Piece you've ever heard...,"If you want to see more content like this make sure to drop a like and consider subscribing it would be greatly appreciated! Thank you for the support :)

#piano #httyd #pianocover",https://i.ytimg.com/vi/kQrAmzxgE6w/default.jpg,120,90,https://i.ytimg.com/vi/kQrAmzxgE6w/mqdefault.jpg,320,180,https://i.ytimg.com/vi/kQrAmzxgE6w/hqdefault.jpg,480,360,https://i.ytimg.com/vi/kQrAmzxgE6w/sddefault.jpg,640,480,https://i.ytimg.com/vi/kQrAmzxgE6w/maxresdefault.jpg,1280.0,720.0,TDunc Piano,10,none,The MOST Beautiful Piece you've ever heard...,"If you want to see more content like this make sure to drop a like and consider subscribing it would be greatly appreciated! Thank you for the support :)

#piano #httyd #pianocover",en-GB,3091,162,0,42,"['tdunc piano', 'piano', 'piano cover', 'httyd', 'how to train your dragon', 'beautiful piano', 'beautiful', 'piano piece', 'astrid', 'patrik', 'pietschmann']",
youtube#video,5YaGKu3T05WR5PT3z6UIzu4fTmg,_3C3dPFe5pQ,UCgx_iANJu2vdqaVldHn94vg,2024-10-07T16:07:57Z,UCgx_iANJu2vdqaVldHn94vg,I Played How to Train your Dragon in the Concert Hall... and it sounded INSANE!,"This is TEST DRIVE Theme from How to Train your Dragon! I couldn't help playing it again on this piano, it sounds very cool on the grand.

If you want to see more content like this make sure to drop a like and consider subscribing it would be greatly appreciated! Thank you for the support :)

#httyd #testdrive #pianoperformance",https://i.ytimg.com/vi/_3C3dPFe5pQ/default.jpg,120,90,https://i.ytimg.com/vi/_3C3dPFe5pQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/_3C3dPFe5pQ/hqdefault.jpg,480,360,https://i.ytimg.com/vi/_3C3dPFe5pQ/sddefault.jpg,640,480,https://i.ytimg.com/vi/_3C3dPFe5pQ/maxresdefault.jpg,1280.0,720.0,TDunc Piano,10,none,I Played How to Train your Dragon in the Concert Hall... and it sounded INSANE!,"This is TEST DRIVE Theme from How to Train your Dragon! I couldn't help playing it again on this piano, it sounds very cool on the grand.

If you want to see more content like this make sure to drop a like and consider subscribing it would be greatly appreciated! Thank you for the support :)

#httyd #testdrive #pianoperformance",en-GB,655,59,0,13,"['tdunc piano', 'piano', 'piano cover', 'httyd', 'john powell', 'how to train your dragon']",
youtube#video,S8HO9I9cxMUsHA36Vxc26g563Ic,WDpaPIbaNeo,UCgx_iANJu2vdqaVldHn94vg,2024-09-19T12:16:19Z,UCgx_iANJu2vdqaVldHn94vg,I Played JAZZ on CRUISE SHIP at the BAR... *Wholesome Reaction*,"I was recently lucky enough to perform aboard the ship in the bar they had there. It was a great experience and I am very happy to share this with you all! Let me know your thoughts in the comments.

If you want to see more content like this make sure to drop a like and consider subscribing it would be greatly appreciated! Thank you for the support :)



#piano #music",https://i.ytimg.com/vi/WDpaPIbaNeo/default.jpg,120,90,https://i.ytimg.com/vi/WDpaPIbaNeo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/WDpaPIbaNeo/hqdefault.jpg,480,360,https://i.ytimg.com/vi/WDpaPIbaNeo/sddefault.jpg,640,480,https://i.ytimg.com/vi/WDpaPIbaNeo/maxresdefault.jpg,1280.0,720.0,TDunc Piano,10,none,I Played JAZZ on CRUISE SHIP at the BAR... *Wholesome Reaction*,"I was recently lucky enough to perform aboard the ship in the bar they had there. It was a great experience and I am very happy to share this with you all! Let me know your thoughts in the comments.

If you want to see more content like this make sure to drop a like and consider subscribing it would be greatly appreciated! Thank you for the support :)



#piano #music",en-GB,1471,32,0,11,"['tdunc piano', 'piano', 'piano cover', 'impromptu performance', 'piano performance', 'performance', 'jazz']",
